161.6969 4.2858 9.6180 1.8014 2.4872 4.5644
79.7557 -3.7967 -8.4236 -3.8920 -1.6181 3.7096
114.0535 9.0302 4.8351 9.9177 1.2488 -7.8790
97.2687 -2.6063 5.9607 0.9275 -5.4588 1.4012
83.4187 -1.8517 -2.7950 1.0074 -6.9568 3.1330
113.1730 0.0897 5.7124 2.0910 7.0971 -6.6006
20.1492 -7.8021 2.6454 -9.1665 -5.0118 -5.9586
65.8272 -7.9630 3.7484 4.8757 -3.7935 -6.6319
38.6148 -3.4244 -5.3760 -7.0696 -8.4373 1.5498
126.3097 -0.8029 -6.3660 -7.2986 6.3995 7.2284
78.7466 1.7857 4.3768 1.6476 -8.7866 -0.3179
151.9297 -1.9367 8.6894 0.8665 3.4267 4.0362
62.8895 2.0331 -8.4015 -2.3911 1.1732 -3.9721
13.3181 -0.1058 -4.4380 -9.9105 -8.7379 -2.6034
147.2324 6.3558 -8.9785 8.1199 1.1380 5.9844
87.4076 -9.4619 2.6592 6.1988 -9.6293 2.2944
95.1982 1.1972 -0.7129 2.8421 1.1667 -3.5533
42.8836 6.0340 -5.4713 -2.8764 -3.9515 -5.5545
125.2959 -3.7363 1.4478 2.1267 -1.5323 5.1772
114.2535 1.4206 -7.6568 4.2391 -7.5797 9.1496
104.2976 6.2756 9.6322 -7.6598 -2.2556 2.1519
97.8656 8.7432 -4.2423 0.9039 -7.1055 4.6634
155.8193 9.8239 -6.7496 -7.4136 9.6223 8.6492
74.9336 -9.6336 -5.7763 5.3566 -7.0542 1.6534
94.3728 -2.9750 0.4122 3.1076 -6.2948 2.4759
125.7653 -3.4935 1.3991 -4.7414 -0.9198 8.8728
140.4932 0.1839 -0.5605 8.9495 -8.3725 9.6143
64.7037 -7.0820 -8.0214 8.8953 -2.9663 -5.3984
63.3371 -5.0132 8.0373 -9.6942 4.1571 -7.0540
118.5763 -6.8107 1.4386 4.2406 3.9820 -1.2280
117.4594 2.0832 -0.4259 -9.0861 4.6547 4.9736
90.7925 -5.0171 3.3527 -3.6643 9.1067 -7.2659
58.0014 6.8159 2.0845 -4.8653 -8.3789 -0.9744
142.7183 -9.8666 -8.6538 -0.8051 5.9498 9.7018
159.7990 9.6107 -8.9567 3.2668 4.3497 8.1805
152.4877 7.7334 2.0085 1.7268 2.7489 4.9123
136.2727 7.9938 8.0966 8.7944 -0.3828 -2.5533
39.8894 -8.7349 6.4498 -9.4303 -4.6933 -3.4422
13.0378 1.9430 -2.7608 -3.2128 -7.9736 -8.3702
184.8353 7.5408 2.9308 6.8643 1.6314 8.8629
37.3872 -2.8186 -2.4052 -8.5051 -4.7485 -2.0949
67.3021 -7.5767 -5.2214 7.0317 -4.0075 -3.9487
21.8969 -2.9926 -4.6441 7.4471 -9.6978 -9.8745
18.1404 8.4038 -9.7637 -5.3580 -4.9529 -6.9701
100.3330 1.8949 -3.2041 8.9097 2.7229 -6.5548
40.3281 0.9277 -1.2024 -8.9934 -3.2491 -3.6437
97.9761 7.9069 7.0987 -7.7951 8.8716 -7.2458
70.9199 2.8092 -1.4363 -7.3472 4.7058 -5.1596
79.6969 7.9269 -8.3213 5.9424 -4.9358 -1.9342
133.6586 -1.3553 4.3662 -9.8836 6.4361 6.0376
